+*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-+
"| Title: Ascension Healthcare Systems Hacked, Hospitals Diverting Emergency Service"
| UUID: 0bc5748d-9a6d-5961-a63b-9d254a51aea8
| Date: 2024-05-13
"| Author: Armstrong Techs, Research Lab"
| References: https://www.armstrongtechs.com/
| TLP:CLEAR
+*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-+

Date,Category,Type,Value,Comment
2024-05-13,External analysis,link,https://feedly.com/i/entry/TUUqTqS5PmAnvMYxpxsJW4lVFUYs0KVkqWEL+fdotps=_18f713319fd:be5432:408b12aa,
2024-05-13,External analysis,link,https://cybersecuritynews.com/ascension-healthcare-systems-hacked/,
