+*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-+
| Title: AgentTesla network indicators [2024-08-06]
| UUID: 59ccb802-cd0b-40da-a71d-710c87ea7b9d
| Date: 2024-08-06
"| Author: Armstrong Techs, Research Lab"
| References: https://www.armstrongtechs.com/
| TLP:CLEAR
+*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-+

Date,Category,Type,Value,Comment
2024-08-06,Network activity,url,http://www.coldairperu.com.pe/dsxtersimo/sirMXU3YH.exe,Source: urlhaus
2024-08-06,Network activity,url,http://192.3.216.142/urchmannnnnxMPDW-constraints.vbs,Source: urlhaus
2024-08-06,Network activity,url,https://firebasestorage.googleapis.com/v0/b/droid-21a46.appspot.com/o/win77/MPDW-constraints.vbs?alt=media&token=fef9860f-9752-4257-ac55-d11d597a07bf,Source: urlhaus
2024-08-06,Network activity,url,https://firebasestorage.googleapis.com/v0/b/droid-21a46.appspot.com/o/masdaaaewebbbMPDW-constraints.vbs?alt=media&token=75c5c9a7-c546-4871-8270-6bbd4c1019f1,Source: urlhaus
