+*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-+
| Title: ThreatFox IOCs for 2024-03-22
| UUID: 56b22874-85e4-40bb-ae5d-be78a6e201ad
| Date: 2024-03-22
"| Author: Armstrong Techs, Research Lab"
| References: https://www.armstrongtechs.com/
| TLP:CLEAR
+*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-+

Date,Category,Type,Value,Comment
2024-03-22,Payload delivery,ip-dst|port,87.251.79.15|443,FAKEUPDATES payload delivery server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,91.92.245.110|8088,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,91.92.245.111|8088,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,89.148.44.245|443,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,20.212.232.53|30500,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,36.69.72.106|80,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,94.172.154.134|80,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,94.172.154.134|443,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,94.172.154.134|8081,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,94.172.154.134|8082,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,79.132.135.149|444,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,8.134.249.167|2083,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,120.55.65.99|80,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,172.245.110.171|80,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,47.113.227.139|80,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,198.46.226.224|80,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,107.173.30.114|9090,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,192.227.249.230|50050,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,23.224.196.53|16271,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,117.50.199.153|443,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,104.234.254.98|8082,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,154.40.45.37|443,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,23.95.90.77|11451,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,111.231.71.122|80,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,93.123.85.100|38241,Mirai botnet C2 server (confidence level: 75%)
2024-03-22,Network activity,ip-dst|port,142.202.242.170|6666,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,85.105.88.221|6935,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,13.36.174.17|8808,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,176.150.69.221|4449,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,121.62.63.238|8848,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,147.185.221.18|4449,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,176.150.69.221|42475,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,198.44.167.231|57321,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,147.185.221.184|41092,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,193.161.193.99|4449,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,40.66.40.50|6214,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,103.74.172.94|4499,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,144.208.127.116|7707,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,198.44.167.231|38795,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,113.128.118.199|7707,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,20.98.80.51|6606,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,179.127.14.82|29000,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,146.56.230.174|1720,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,3.6.115.182|6080,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,119.42.170.7|443,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,103.48.85.6|4449,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,124.166.95.10|4449,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,67.205.154.243|4431,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,45.80.158.48|4449,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,13.36.174.17|7707,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,13.66.133.43|6821,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,64.176.178.205|1989,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,96.9.215.146|7707,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,193.233.132.186|5505,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,139.99.86.164|6606,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,147.185.221.18|41437,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,3.6.115.182|11800,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,64.44.167.67|6900,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,147.185.221.18|56236,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,79.134.225.21|8646,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,153.36.240.58|15092,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,193.222.96.47|9471,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,154.39.238.95|4449,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,193.222.96.47|4462,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,47.104.179.7|8848,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,141.94.223.150|6677,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,193.233.132.186|4404,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,23.105.131.217|83,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,45.145.229.148|9604,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,38.147.172.98|6307,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,159.146.14.122|4782,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,91.92.247.96|5531,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,15.237.210.97|4444,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,43.251.17.199|4449,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,198.44.167.139|41352,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,198.44.167.215|57321,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,91.92.247.123|5531,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,149.127.237.203|7707,AsyncRAT botnet C2 server (confidence level: 100%)
